ad_id,ad_keyword,ad_all_conversions_by_conversion_date
285562111607,defrag windows 10,1120.0
421063231154,defrag windows 10,1664.743263
497791521560,defrag windows 10,14.0
285562111607,how to upgrade to windows 10 for free,3.0
285562111604,java update windows 10,2.0
285562111607,java update windows 10,8.0
421063231154,java update windows 10,14.0
285562111604,+Windows +10,2.0
285562111607,+Windows +10,9.0
285562111601,win 10 defrag,8.0
285562111604,win 10 defrag,24.0
285562111607,win 10 defrag,276.0
421063231154,win 10 defrag,464.0
497791521560,win 10 defrag,12.0
285562111604,defragment and optimize drives,1.0
285562111607,defragment and optimize drives,2.0
421063231154,defragment and optimize drives,59.8
497791521560,defragment and optimize drives,21.0
430487162554,speed up downloads,3.0
440345693190,speed up downloads,18.8733
497791521563,speed up downloads,12.0
497791521563,why is my download speed so slow,3.0
284756641395,+Speed +Up +PC,34.0
284756641401,+Speed +Up +PC,41.0
430487162554,+Speed +Up +PC,2.0
440345693190,+Speed +Up +PC,5.0
440345693190,program to speed up windows 10,4.0
440345693190,speed up slow pc windows 10,7.0
497791521563,speed up slow pc windows 10,8.0
284756641401,Speed Up PC,3.92444
440345693190,Speed Up PC,47.762056
497791521563,Speed Up PC,8.5
385793003975,online pc repair,2.0
497791521566,online pc repair,8.0
284756641404,online pc repair,1.0
385793003975,online pc repair,111.0
431738116314,online pc repair,45.0
385793003975,fix my pc online,19.0
431738116314,fix my pc online,15.0
385793003975,fix my pc online,18.0
385793003981,fix my pc online,1.0
431738116314,fix my pc online,29.58792
497791521566,fix my pc online,18.2
284756641416,reimage,67.0
284756641428,reimage,2.0
421064739998,reimage,190.0
497791521569,reimage,89.796038
284756641416,reimage software,11.0
421064739998,reimage software,107.0
497791521569,reimage software,8.896039
284756641416,reimage repair tool,1.0
284756641428,reimage repair tool,3.0
421064739998,reimage repair tool,13.0
497791521569,reimage repair tool,1.0
284756641416,re image repair,1.0
284756641428,re image repair,20.0
421064739998,re image repair,24.0
284802179896,c cleaners,3.0
284802179899,c cleaners,5.0
497791521578,c cleaners,84.1
497791521581,cc cleaners,4.576289
285562111817,cc cleaners,7.0
284802180208,file cleaner,17.5
284802180214,file cleaner,4.5
497791521596,file cleaner,54.0
284802180208,pc performance tools,4.0
284802180211,pc performance tools,3.0
284802180214,pc performance tools,3.0
497791521596,pc performance tools,13.0
414803484214,ccleaner,11.400001
497791521596,ccleaner,87.2
284802180208,ccleaner,66.21245
284802180211,ccleaner,24.5
284802180214,ccleaner,9.0
414803484214,ccleaner,16.0
497791521596,ccleaner,789.192701
284802180208,ccleaner download,116.6
284802180211,ccleaner download,4125.126334
284802180214,ccleaner download,569.0
284802180220,ccleaner download,3.0
414803484214,ccleaner download,663.066664
497791521596,ccleaner download,602.179769
497791521596,completely free pc cleaner,70.772336
284802180208,piriform com,10.0
284802180211,piriform com,877.25
284802180214,piriform com,484.2
414803484214,piriform com,387.5
430487162638,piriform com,2.0
497791521596,piriform com,34.0
284802180208,best cleaner pc free,16.756607
284802180214,best cleaner pc free,1.0
497791521596,best cleaner pc free,55.671194
497791521596,file cleaner windows 10,12.133334
497791521599,msconfig,6.0
285562112159,msconfig exe,2.0
285562112282,msconfig exe,20.0
285562112159,msconfig,2.0
285562112282,msconfig,75.0
285562112282,msconfig startup,9.0
285562112282,msconfig vista,1.0
285562112282,msconfig windows 7,5.0
285562112282,how to run msconfig,1.0
285562112282,msconfig cleanup,2.0
285562112282,msconfig cleanup windows 7,3.0
285562112282,msconfig in windows 7,2.0
285562112282,msconfig startup list,1.0
285562112156,run msconfig,1.0
285562112282,run msconfig,1.0
285562112282,msconfig cleanup utility,3.0
284802180223,speed up my computer,3.0
284802180229,speed up my computer,10.0
284802180235,speed up my computer,7.5
420999617265,speed up my computer,1219.238893
497791521722,speed up my computer,208.25
578243463320,speed up my computer,19.539398
284802180223,clean up your computer,29.0
284802180226,clean up your computer,3.0
284802180229,clean up your computer,23.0
420999617265,clean up your computer,888.80055
497791521722,clean up your computer,105.308936
578243463320,clean up your computer,18.423711
420999617265,why is my computer so slow,589.798695
497791521722,why is my computer so slow,69.65
578243463320,why is my computer so slow,1.322809
420999617265,computer clean up,1.5
284802180223,clean up computer,4.2
284802180229,clean up computer,11.658777
420999617265,clean up computer,748.236135
497791521722,clean up computer,165.693999
578243463320,clean up computer,30.430708
284802180229,computer system cleaner,11.0
420999617265,computer system cleaner,511.035794
497791521722,computer system cleaner,33.7
578243463320,computer system cleaner,8.0
284802180223,cleanup computer,5.0
284802180229,cleanup computer,12.0
284802180232,cleanup computer,1.0
420999617265,cleanup computer,34.0
284802180223,computer cleanup,11.0
284802180226,computer cleanup,3.0
284802180229,computer cleanup,4.0
284802180232,computer cleanup,5.0
420999617265,computer cleanup,4.0
284802180223,computer clean up,25.0
284802180226,computer clean up,3.0
284802180229,computer clean up,17.0
420999617265,computer clean up,46.2
497791521722,computer clean up,2.0
284802180223,clean up computer,13.0
284802180226,clean up computer,17.0
284802180229,clean up computer,37.0
284802180235,clean up computer,1.0
420999617265,clean up computer,44.8
284802180223,how to make my computer faster,7.0
284802180229,how to make my computer faster,8.839396
420999617265,how to make my computer faster,936.479351
497791521722,how to make my computer faster,119.368565
578243463320,how to make my computer faster,51.74171
284802180229,computer is running slow,4.0
420999617265,computer is running slow,88.7
497791521722,computer is running slow,16.272615
284802180223,computer file cleaner,4.0
284802180229,computer file cleaner,2.366529
420999617265,computer file cleaner,124.96084
497791521722,computer file cleaner,58.0
578243463320,computer file cleaner,7.917138
420999617265,cleanup computer,21.4
420999617265,computer registry cleaner,26.66968
497791521722,computer registry cleaner,18.0
578243463320,computer registry cleaner,3.0
284802180229,clean up my computer,1.0
284802180226,clean up your computer,1.0
284802180229,clean up your computer,5.0
284802180232,clean up your computer,1.0
420999617265,clean up your computer,13.0
284802180223,slow computer help,20.0
284802180226,slow computer help,64.0
284802180229,slow computer help,21.0
284802180232,slow computer help,2.0
284802180235,slow computer help,2.0
420999617265,slow computer help,217.999998
497791521722,slow computer help,1.0
420999617265,slow computer help,18.2
497791521722,slow computer help,1.0
420999617265,why is my computer so slow,116.7
284802180223,why is my computer running so slow,4.0
420999617265,why is my computer running so slow,160.760715
497791521722,why is my computer running so slow,25.490965
578243463320,why is my computer running so slow,3.0
284802180223,why is my computer running so slow,28.0
284802180226,why is my computer running so slow,22.0
284802180229,why is my computer running so slow,13.0
284802180235,why is my computer running so slow,3.0
420999617265,why is my computer running so slow,238.5
430487162770,why is my computer running so slow,3.0
284802180229,windows running slow,3.0
420999617265,windows running slow,4.5
578243463320,windows running slow,3.0
420999617265,slow boot up,4.0
284802180223,best utility software,7.0
284802180229,best utility software,3.0
420999617265,best utility software,100.52126
497791521722,best utility software,32.375375
284802180223,computer file cleaner,9.0
284802180226,computer file cleaner,4.0
284802180229,computer file cleaner,2.0
420999617265,computer file cleaner,6.0
284802180223,computer registry cleaner,7.0
284802180229,computer registry cleaner,1.0
284802180223,system repair software,17.5
284802180229,system repair software,12.2
420999617265,system repair software,228.432495
497791521722,system repair software,85.303263
578243463320,system repair software,16.0
284802180223,clean up a computer,1.0
284802180226,clean up a computer,7.0
284802180229,clean up a computer,7.0
284802180232,clean up a computer,1.0
420999617265,clean up a computer,11.0
420999617265,cpu running slow,7.0
284802180223,cleanup your computer,1.0
284802180226,cleanup your computer,4.0
284802180229,cleanup your computer,5.0
420999617265,cleanup your computer,13.0
284802180223,free system mechanic,3.0
284802180229,free system mechanic,7.0
420999617265,free system mechanic,37.5
497791521722,free system mechanic,15.0
578243463320,free system mechanic,14.0
420999617265,slow startup windows,4.0
284802180223,ccleaner download,134.54
284802180229,ccleaner download,9.431468
284802180235,ccleaner download,4.0
420999617265,ccleaner download,557.623993
497791521722,ccleaner download,892.689362
578243463320,ccleaner download,349.438655
284802180223,computer system cleaner,4.0
284802180226,computer system cleaner,1.0
284802180229,computer system cleaner,2.0
420999617265,computer system cleaner,3.0
420999617265,computer running extremely slow,32.9
284802180229,my computer runs very slow,1.0
420999617265,my computer runs very slow,27.5
497791521722,my computer runs very slow,1.0
284802180223,computer running extremely slow,40.0
284802180226,computer running extremely slow,433.0
284802180229,computer running extremely slow,70.0
284802180232,computer running extremely slow,90.0
420999617265,computer running extremely slow,698.099999
430487162770,computer running extremely slow,5.0
284802180223,best computer cleaner,21.0
284802180229,best computer cleaner,5.0
420999617265,best computer cleaner,5.0
420999617265,my computer is running so slow,12.5
284802180223,computer cleaner download,2.0
284802180229,computer cleaner download,1.0
420999617265,computer cleaner download,4.0
284802180229,computer cleaner program,3.0
284802180232,computer cleaner program,1.0
420999617265,computer cleaner program,13.0
420999617265,utilities to speed up computer,3.0
284802180223,computer cleaner program,3.0
284802180229,computer cleaner program,10.0
420999617265,computer cleaner program,229.665859
497791521722,computer cleaner program,83.719878
578243463320,computer cleaner program,11.9
420999617265,why is my computer so slow all of a sudden,0.5
420999617265,the best computer cleaner,20.29604
420999617265,best pc performance software,32.0
497791521722,best pc performance software,4.8
284802180223,computer cleanup utility,14.0
284802180229,computer cleanup utility,1.0
420999617265,why is my computer lagging,135.214824
497791521722,why is my computer lagging,21.0
420999617265,best free pc cleaner,100.420571
497791521722,best free pc cleaner,11.0
284802180223,best free pc cleaner,470.0
284802180226,best free pc cleaner,1.0
284802180229,best free pc cleaner,36.0
420999617265,best free pc cleaner,84.5
284802180223,online computer cleaner,4.0
284802180226,online computer cleaner,1.0
420999617265,online computer cleaner,2.0
284802180223,the best computer cleaner,6.0
284802180229,the best computer cleaner,2.0
420999617265,the best computer cleaner,11.0
284802180223,top computer cleaner,1.0
284802180229,top computer cleaner,1.0
420999617265,computer is slow and freezes,5.0
284802180223,best cleaner for computer,1.0
284802180229,best cleaner for computer,1.0
420999617265,best cleaner for computer,1.0
284802180223,best computer cleanup program,3.0
420999617265,best computer cleanup program,2.0
284802180229,best computer cleanup program,1.5
420999617265,best computer cleanup program,226.2
497791521722,best computer cleanup program,109.5
578243463320,best computer cleanup program,1.5
420999617265,best computer cleaner program,0.1
497791521722,best computer cleaner program,1.0
284802180223,best computer system cleaner,1.0
420999617265,what is the best free pc cleaner,3.0
497791521722,what is the best free pc cleaner,8.0
284802180229,best windows 10 utilities,1.0
420999617265,best windows 10 utilities,7.0
420999617265,what's slowing down my computer,1.948024
497791521722,computer slow to start,1.0
420999617265,boost my computer speed,11.0
497791521722,boost my computer speed,4.0
578243463320,boost my computer speed,7.0
284802180229,best system software,7.0
420999617265,best system software,82.174175
497791521722,best system software,47.0
578243463320,best system software,24.0
420999617265,why does my laptop run so slow,3.0
497791521722,why does my laptop run so slow,4.0
578243463320,why does my laptop run so slow,3.0
420999617265,my computer is slow what can i do,20.866667
420999617265,why is my computer slowing down,17.5
497791521722,why is my computer slowing down,1.0
578243463320,why is my computer slowing down,4.0
420999617265,good computer cleaner,2.0
420999617265,my computer is running so slow,3.0
284802180229,computer disk cleaner,8.0
420999617265,computer disk cleaner,21.0
497791521722,computer disk cleaner,4.5
420999617265,my computer is running slow what can i do,4.0
284802180229,my computer runs very slow,3.0
420999617265,my computer runs very slow,6.0
420999617265,my pc is slowing down,14.6
497791521722,my pc is slowing down,3.0
420999617265,why is my new computer so slow,12.5
420999617265,best cleaner for computer,22.077568
578243463320,best cleaner for computer,3.0
420999617265,online computer cleaner,29.0
497791521722,online computer cleaner,23.0
420999617265,pc running slow windows 8,7.5
284802180223,computer cleaner download,7.0
284802180229,computer cleaner download,11.0
420999617265,computer cleaner download,452.235719
497791521722,computer cleaner download,90.39775
578243463320,computer cleaner download,44.3997
420999617265,best computer registry cleaner,14.0
497791521722,best computer registry cleaner,8.0
578243463320,best computer registry cleaner,3.0
420999617265,laptop running slow windows 10,7.0
420999617265,my computer is slow all of a sudden,26.0
420999617265,my computer is slow all of a sudden,4.0
420999617265,why is my desktop so slow,3.6
420999617265,pc running slow windows 10,10.0
497791521722,pc running slow windows 10,3.0
284802180223,computer disk cleaner,20.0
284802180226,computer disk cleaner,2.0
284802180229,computer disk cleaner,6.0
420999617265,computer disk cleaner,9.0
420999617265,why is laptop so slow,4.0
420999617265,why is my computer so slow windows 10,51.428945
497791521722,why is my computer so slow windows 10,3.0
420999617265,pc running slow windows 10,1.0
420999617265,my pc is slowing down,3.0
420999617265,slow windows 10,4.0
420999617265,computer is slow and freezes,3.0
420999617265,how to clean up my computer to make it faster,4.0
284802180223,clean up my computer for free,9843.3
284802180226,clean up my computer for free,826.0
284802180229,clean up my computer for free,2281.5
284802180232,clean up my computer for free,210.0
